일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2019/01/11,"40,350","40,550","39,950","40,500",▲,"700","+1.76","11,661,063","470,286","0.09","-2,384,513","-626,837","2,721,738","2,779,232","481,477","55.82"
2019/01/10,"40,000","40,150","39,600","39,800",▲,"200","+0.51","14,731,699","587,063","0.10","-1,056,057","-2,554,908","3,667,284","3,918,893","-346,617","55.77"
2019/01/09,"38,650","39,600","38,300","39,600",▲,"1,500","+3.94","17,452,708","683,004","0.10","-2,992,379","35,641","2,877,670","1,485,426","3,597,889","55.71"
2019/01/08,"38,000","39,200","37,950","38,100",▼,"-650","-1.68","12,756,554","491,578","0.11","-124,285","1,334,263","-1,295,891","-582,840","1,216,480","55.66"
2019/01/07,"38,000","38,900","37,800","38,750",▲,"1,300","+3.47","12,748,997","490,833","0.11","-1,441,889","-270,253","1,596,964","1,043,682","3,440,660","55.69"
2019/01/04,"37,450","37,600","36,850","37,450",▼,"-150","-0.40","14,108,958","525,403","0.11","539,132","895,904","1,329,061","-1,123,527","68,475","55.66"
2019/01/03,"38,300","38,550","37,450","37,600",▼,"-1,150","-2.97","12,471,493","472,967","0.11","1,619,698","-1,851,235","1,832,560","-375,971","1,023,500","55.64"
2019/01/02,"39,400","39,400","38,550","38,750",▲,"50","+0.13","7,847,664","304,683","0.11","-716,580","-545,197","1,281,954","1,374,062","623,595","55.61"
2018/12/28,"38,250","38,900","38,200","38,700",▲,"450","+1.18","9,900,267","382,576","0.11","-1,072,816","-1,650,812","2,789,526","3,237,726","674,323","55.58"
2018/12/27,"38,700","38,800","38,100","38,250",▼,"-100","-0.26","10,510,643","403,521","0.11","2,021,532","-3,775,972","1,660,604","1,481,377","1,121,677","55.54"
2018/12/26,"38,400","38,750","38,300","38,350",▼,"-450","-1.16","12,707,675","488,546","0.11","-1,897,752","1,166,026","-3,541,075","230,285","465,590","55.51"
2018/12/24,"38,500","39,050","38,300","38,800",▲,"150","+0.39","9,729,530","376,007","0.11","-2,529,546","1,094,387","839,880","1,036,419","424,014","55.57"
2018/12/21,"38,200","38,650","38,100","38,650", ,"0","0","14,947,080","575,189","0.11","170,688","2,993,918","-4,665,291","-1,051,793","1,133,773","55.56"
2018/12/20,"38,600","39,100","38,500","38,650",▼,"-450","-1.15","11,937,617","462,010","0.11","324,721","306,859","390,180","-300,524","-290,144","55.63"
2018/12/19,"38,900","39,350","38,850","39,100",▲,"200","+0.51","9,942,037","388,002","0.11","-319,951","988,607","-1,753,613","-1,430,242","1,624,822","55.63"
2018/12/18,"38,300","39,200","38,300","38,900",▼,"-250","-0.64","11,042,101","429,736","0.11","-513,462","1,816,691","-2,855,217","-1,454,202","739,288","55.66"
2018/12/17,"38,650","39,600","38,650","39,150",▲,"200","+0.51","11,532,968","452,403","0.11","-1,545,209","1,399,712","-58,073","559,649","2,232,448","55.70"
2018/12/14,"40,200","40,200","38,700","38,950",▼,"-1,050","-2.63","19,671,783","768,559","0.11","2,383,162","-2,268,536","-1,702,700","-172,355","-141,161","55.71"
2018/12/13,"40,650","40,750","40,000","40,000",▼,"-450","-1.11","26,254,646","1,054,673","0.11","2,183,406","-3,307,941","628,899","-851,302","-513,713","55.73"
2018/12/12,"40,250","40,700","40,150","40,450",▲,"200","+0.50","12,024,279","486,186","0.11","859,132","626,393","-2,033,979","-1,429,492","868,702","55.72"
2018/12/11,"40,600","40,700","40,200","40,250",▲,"50","+0.12","10,638,766","429,054","0.09","213,046","-606,101","98,649","-183,780","323,834","51.86"
2018/12/10,"40,450","40,650","40,000","40,200",▼,"-750","-1.83","14,892,263","598,917","0.09","1,817,928","941,169","-5,089,822","-2,927,591","-1,032,281","51.85"
2018/12/07,"40,900","41,400","40,850","40,950",▲,"450","+1.11","11,433,083","469,836","0.09","143,162","-384,536","-581,731","1,143,041","-311,463","51.93"
2018/12/06,"40,600","41,100","40,450","40,500",▼,"-950","-2.29","14,251,826","579,350","0.09","4,458,973","780,991","-6,202,842","-4,606,490","-1,894,759","51.94"
2018/12/05,"40,900","41,750","40,850","41,450",▼,"-700","-1.66","12,631,983","522,455","0.07","2,833,784","1,769,825","-5,120,800","-4,905,335","-544,690","52.04"
2018/12/04,"42,650","42,900","41,900","42,150",▼,"-1,100","-2.54","14,347,746","605,987","0.08","3,966,773","-1,776,934","-2,998,508","-1,642,539","-1,213,779","52.12"
2018/12/03,"42,750","43,400","42,400","43,250",▲,"1,400","+3.35","12,110,702","521,014","0.07","-2,322,849","-1,025,629","3,417,910","1,743,942","1,575,336","52.17"
2018/11/30,"43,450","44,000","41,750","41,850",▼,"-1,300","-3.01","19,775,519","838,775","0.07","3,532,824","-1,829,036","-1,853,982","-3,286,812","-1,200,637","52.11"
2018/11/29,"43,850","43,850","42,900","43,150", ,"0","0","8,473,511","367,283","0.07","-172,068","-8,314","-135,100","186,394","319,587","52.14"
2018/11/28,"42,800","43,200","42,750","43,150",▲,"100","+0.23","6,943,099","298,451","0.07","-332,647","717,269","-576,997","679,694","209,117","52.14"
2018/11/27,"42,900","43,100","42,500","43,050",▲,"450","+1.06","8,367,091","358,411","0.08","-310,325","-884,591","507,131","2,455,329","296,222","52.15"
2018/11/26,"42,150","42,800","42,100","42,600",▲,"200","+0.47","6,613,009","281,293","0.07","-416,023","2,181,935","-2,467,635","-1,391,636","-560,488","52.14"
2018/11/23,"42,450","42,600","41,900","42,400",▼,"-50","-0.12","5,192,638","219,016","0.08","262,035","-555,988","-501,298","652,790","115,950","52.18"
2018/11/22,"42,000","42,650","42,000","42,450",▲,"350","+0.83","5,970,796","253,026","0.07","-528,151","669,522","-1,119,374","323,556","-500,670","52.19"
2018/11/21,"41,800","42,300","41,800","42,100",▼,"-700","-1.64","10,769,589","452,949","0.07","1,540,087","1,732,590","-3,078,180","-1,940,581","-1,823,878","52.21"
2018/11/20,"42,450","43,000","42,100","42,800",▼,"-850","-1.95","9,420,664","402,663","0.07","653,805","1,139,396","-2,765,355","-555,401","-217,016","52.26"
2018/11/19,"44,050","44,250","43,450","43,650",▼,"-350","-0.80","7,538,720","329,485","0.07","212,629","389,064","-1,122,703","-454,120","251,768","52.30"
2018/11/16,"44,600","44,750","43,700","44,000",▼,"-250","-0.56","7,777,124","343,559","0.07","316,356","-466,955","-518,613","1,182,060","-205,667","52.32"
2018/11/15,"44,050","44,350","43,500","44,250",▲,"150","+0.34","5,864,067","258,043","0.07","-146,662","633,166","-633,488","462,750","-528,407","52.32"
2018/11/14,"44,500","44,500","43,800","44,100",▼,"-400","-0.90","6,783,344","298,840","0.07","83,248","395,110","-942,360","-232,767","645,593","52.33"
2018/11/13,"43,900","44,500","43,400","44,500",▼,"-700","-1.55","9,311,126","410,327","0.08","489,161","1,408,316","-2,935,658","-1,581,639","223,767","52.35"
2018/11/12,"43,850","45,250","43,700","45,200",▲,"900","+2.03","8,552,566","383,763","0.08","-2,842,569","1,058,406","1,863,507","1,723,596","579,800","52.40"
2018/11/09,"44,450","44,850","43,900","44,300",▲,"250","+0.57","7,318,500","324,257","0.07","-205,959","-695,425","893,010","938,888","219,749","52.37"
2018/11/08,"44,900","45,050","44,050","44,050",▲,"50","+0.11","12,617,397","562,057","0.08","-548,186","-735,490","1,287,079","1,724,952","1,176,071","52.35"
2018/11/07,"43,600","44,500","43,400","44,000",▲,"250","+0.57","11,553,998","508,909","0.09","-1,859,806","1,320,324","507,497","1,153,020","2,123,017","52.33"
2018/11/06,"43,750","43,800","42,950","43,750",▼,"-50","-0.11","7,713,625","335,006","0.09","89,902","-435,917","344,921","558,408","1,135,505","52.32"
2018/11/05,"43,750","43,800","42,900","43,800",▼,"-350","-0.79","9,426,777","409,145","0.09","214,624","-1,996,695","1,780,235","1,823,921","796,928","52.32"
2018/11/02,"43,050","44,250","42,800","44,150",▲,"2,000","+4.74","16,517,112","716,243","0.09","-2,352,194","-978,915","3,341,737","5,578,258","3,988,553","52.29"
2018/11/01,"42,450","42,950","42,150","42,150",▼,"-250","-0.59","13,423,132","570,459","0.09","571,734","-2,058,884","1,882,751","3,166,390","948,670","52.24"
2018/10/31,"42,900","43,350","41,700","42,400",▲,"50","+0.12","17,621,480","747,033","0.09","1,675,057","-2,462,736","563,443","400,151","2,527,757","52.21"
2018/10/30,"41,400","43,000","41,000","42,350",▲,"950","+2.29","14,205,190","604,196","0.09","-1,359,669","2,678,505","-1,326,475","-606,856","357,257","52.20"
2018/10/29,"40,850","41,950","40,550","41,400",▲,"400","+0.98","14,460,521","597,886","0.09","-2,507,739","4,359,252","-1,676,061","-1,755,274","1,431,470","52.22"
2018/10/26,"41,100","41,300","40,400","41,000", ,"0","0","14,413,864","589,371","0.09","275,942","1,510,898","-1,814,537","-1,267,733","1,341,927","52.25"
2018/10/25,"40,600","41,550","40,550","41,000",▼,"-1,550","-3.64","19,338,170","793,656","0.09","1,350,516","5,246,328","-6,613,551","-1,322,842","-345,649","52.28"
2018/10/24,"43,050","43,100","42,250","42,550",▼,"-500","-1.16","13,522,825","575,195","0.09","-576,817","4,017,269","-3,371,333","-1,339,712","-170,292","52.38"
2018/10/23,"43,300","43,450","42,550","43,050",▼,"-500","-1.15","9,531,231","410,359","0.09","1,345,686","-155,788","-1,314,461","-1,355,269","-518,921","52.43"
2018/10/22,"43,450","43,950","43,200","43,550",▼,"-350","-0.80","8,357,648","364,048","0.09","400,057","249,017","-379,278","52,433","1,979,116","52.45"
2018/10/19,"43,900","44,150","43,450","43,900",▼,"-150","-0.34","7,842,520","343,941","0.09","690,296","577,241","-1,278,687","-456,504","-43,808","52.46"
2018/10/18,"43,950","44,450","43,700","44,050",▼,"-100","-0.23","8,347,725","368,460","0.09","-211,934","-1,360,534","1,559,598","1,330,326","1,173,696","52.48"
2018/10/17,"44,150","44,500","44,000","44,150",▲,"550","+1.26","8,306,193","367,501","0.09","-569,877","78,141","1,009,970","197,959","-311,949","52.45"
2018/10/16,"43,700","44,150","43,350","43,600",▼,"-200","-0.46","6,825,677","298,410","0.09","568,519","-695,783","633,361","-303,952","-53,201","52.44"
2018/10/15,"44,050","44,050","43,350","43,800",▼,"-200","-0.45","7,434,522","324,350","0.09","875,313","-1,460,858","1,697,969","451,616","533,715","52.43"
2018/10/12,"43,200","44,650","43,200","44,000",▲,"900","+2.09","12,640,906","555,819","0.08","-898,566","-583,657","1,551,616","920,714","5,247","52.40"
2018/10/11,"44,000","44,650","43,100","43,100",▼,"-2,200","-4.86","19,324,537","844,344","0.08","4,013,921","2,127,126","-6,111,032","-4,883,093","-3,909,848","52.38"
2018/10/10,"45,250","45,500","44,500","45,300",▲,"350","+0.78","10,341,349","467,913","0.08","-1,139,009","805,478","517,470","675,994","-193,724","52.47"
2018/10/08,"44,200","45,200","44,200","44,950",▲,"250","+0.56","6,759,464","303,660","0.08","-161,343","258,139","-553,506","122,827","-250,253","52.46"
2018/10/05,"44,800","45,500","44,550","44,700", ,"0","0","10,544,165","472,928","0.09","2,022,437","417,896","-2,259,469","-1,694,408","-1,127,541","52.47"
2018/10/04,"45,150","45,600","44,700","44,700",▼,"-1,000","-2.19","11,865,327","533,018","0.09","3,027,882","1,339,527","-4,555,686","-4,406,920","-1,870,671","52.51"
2018/10/02,"46,450","46,700","45,700","45,700",▼,"-650","-1.40","6,607,188","304,304","0.09","580,979","-449,070","-112,520","-4,004","456,767","52.58"
2018/10/01,"46,450","46,800","45,800","46,350",▼,"-100","-0.22","6,354,983","293,933","0.09","373,221","-809,728","465,061","66,873","795,736","52.58"
2018/09/28,"47,250","47,250","46,300","46,450",▼,"-1,050","-2.21","11,270,515","526,128","0.09","618,885","920,407","-1,897,680","-1,749,244","300,243","52.57"
2018/09/27,"46,950","47,500","46,450","47,500",▲,"100","+0.21","15,804,586","742,801","0.09","-718,423","-1,257,388","3,590,159","853,859","-638,748","52.60"
2018/09/21,"46,550","47,550","46,550","47,400",▲,"150","+0.32","14,476,906","682,177","0.10","-744,514","25,911","274,897","2,621,360","-1,073,674","52.55"
2018/09/20,"46,850","47,600","46,400","47,250",▲,"1,100","+2.38","13,536,966","638,839","0.11","-4,638,681","-310,031","4,725,334","3,436,583","667,402","52.54"
2018/09/19,"46,000","46,200","45,700","46,150",▲,"650","+1.43","9,367,454","430,987","0.11","-1,824,060","-382,583","2,129,045","2,119,608","45,347","52.47"
2018/09/18,"44,950","45,900","44,700","45,500",▲,"350","+0.78","9,987,090","454,870","0.11","-897,702","-152,329","771,131","186,243","434,636","52.44"
2018/09/17,"45,550","45,800","44,900","45,150",▼,"-700","-1.53","8,123,384","367,361","0.11","1,196,873","-1,901,413","673,527","679,593","-1,532,463","52.42"
2018/09/14,"45,000","45,850","44,900","45,850",▲,"1,800","+4.09","12,446,344","567,635","0.11","-3,211,477","576,335","2,508,655","2,835,854","1,956,668","52.41"
2018/09/13,"44,550","44,750","44,000","44,050",▼,"-500","-1.12","18,277,942","807,795","0.11","4,050,036","2,873,555","-8,298,690","-4,947,073","-660,018","52.37"
2018/09/12,"44,900","45,100","44,500","44,550",▼,"-500","-1.11","12,995,269","580,626","0.11","2,245,354","1,280,568","-3,500,069","-737,895","-1,385,753","52.50"
2018/09/11,"45,550","45,900","45,050","45,050",▼,"-450","-0.99","9,865,790","447,167","0.11","423,641","-187,125","-920,398","-256,922","-735,188","52.56"
2018/09/10,"45,450","45,550","45,000","45,500",▲,"600","+1.34","9,979,838","452,310","0.09","-239,844","-1,461,569","2,156,391","1,831,356","404,956","52.57"
2018/09/07,"44,500","45,200","44,400","44,900",▼,"-1,200","-2.60","18,285,508","819,216","0.09","5,939,120","1,883,941","-7,363,953","-6,602,381","-2,424,775","52.54"
2018/09/06,"46,200","46,400","45,800","46,100",▼,"-500","-1.07","9,040,553","416,318","0.09","1,026,070","259,891","-668,946","-1,722,528","-510,198","52.65"
2018/09/05,"47,300","47,450","46,400","46,600",▼,"-1,050","-2.20","9,139,998","429,158","0.09","1,184,413","-1,188,043","-282,410","49,904","335,305","52.66"
2018/09/04,"47,550","47,800","47,200","47,650",▲,"200","+0.42","6,791,255","323,146","0.09","5,690","-491,897","754,847","1,071,441","387,603","52.67"
2018/09/03,"48,200","48,300","47,300","47,450",▼,"-1,000","-2.06","8,595,084","409,460","0.09","1,165,161","591,037","-1,846,136","-444,535","16,711","52.66"
2018/08/31,"47,100","48,450","47,000","48,450",▲,"800","+1.68","13,577,454","652,318","0.10","-2,975,195","-247,271","2,816,696","3,002,342","5,597","52.69"
2018/08/30,"46,950","47,950","46,700","47,650",▲,"850","+1.82","12,193,231","580,259","0.10","-3,344,490","-1,490,979","4,992,180","4,347,920","1,102,806","52.64"
2018/08/29,"46,750","46,800","46,400","46,800",▲,"250","+0.54","5,572,374","259,964","0.10","-1,130,285","-239,143","1,375,503","1,087,463","1,114,787","52.56"
2018/08/28,"46,800","46,950","46,300","46,550",▲,"250","+0.54","7,365,976","343,323","0.11","-648,116","-303,513","793,553","1,048,449","1,267,470","52.54"
2018/08/27,"46,100","46,550","46,000","46,300",▲,"150","+0.33","5,263,782","243,696","0.11","-528,701","-430,297","952,108","955,668","742,698","52.53"
2018/08/24,"45,900","46,400","45,550","46,150",▼,"-50","-0.11","6,582,535","302,213","0.11","-409,314","-378,222","608,563","438,747","1,034,062","52.52"
2018/08/23,"46,150","46,200","45,700","46,200",▲,"100","+0.22","6,730,918","309,343","0.11","-286,846","-480,485","761,310","1,020,856","415,699","52.51"
2018/08/22,"45,150","46,200","44,900","46,100",▲,"1,300","+2.90","11,641,656","532,916","0.11","-2,069,958","-1,506,140","3,860,573","3,485,435","1,214,069","52.49"
2018/08/21,"43,700","44,900","43,700","44,800",▲,"950","+2.17","9,520,270","423,683","0.11","-490,099","656,100","-628,744","-389,395","605,499","52.43"
2018/08/20,"43,500","44,200","43,500","43,850",▼,"-250","-0.57","7,289,124","319,180","0.11","1,084,679","215,106","-1,502,825","-1,544,408","147,890","52.44"
2018/08/17,"44,050","44,400","44,050","44,100",▼,"-150","-0.34","6,808,747","300,778","0.11","1,114,499","-1,510,599","424,932","-187,582","-223,664","52.47"
2018/08/16,"43,800","44,650","43,700","44,250",▼,"-900","-1.99","10,088,229","445,398","0.11","1,618,279","180,682","-1,771,462","-2,095,016","-740,747","52.46"
2018/08/14,"44,850","45,400","44,850","45,150",▲,"100","+0.22","6,409,259","289,643","0.11","-377,735","265,249","157,848","-301,724","157,883","52.49"
2018/08/13,"44,950","45,100","44,650","45,050",▼,"-350","-0.77","9,803,831","440,075","0.11","214,234","368,891","-438,082","-2,356,638","1,688,248","52.49"
2018/08/10,"46,150","46,400","44,850","45,400",▼,"-1,500","-3.20","16,670,643","757,074","0.11","5,587,500","-4,204,792","-1,589,825","-1,853,961","-866,743","52.49"
2018/08/09,"47,000","47,050","46,450","46,900",▲,"100","+0.21","12,010,886","562,116","0.11","-181,264","2,295,371","-2,271,476","-1,382,254","1,506,947","52.52"
2018/08/08,"47,000","47,000","46,550","46,800",▲,"100","+0.21","6,429,338","300,496","0.11","-306,698","-909,721","1,249,125","228,790","1,300,832","52.55"
2018/08/07,"46,300","46,750","45,900","46,700",▲,"900","+1.97","9,058,174","421,267","0.11","-1,226,872","-1,043,219","2,180,297","934,847","2,393,242","52.53"
2018/08/06,"46,150","46,150","45,750","45,800",▲,"50","+0.11","6,771,979","311,103","0.11","-927,308","-781,180","1,528,985","87,229","1,568,507","52.50"
2018/08/03,"45,850","45,900","45,450","45,750",▲,"200","+0.44","8,274,944","377,640","0.11","956,597","-954,176","-155,466","-547,905","797,745","52.48"
2018/08/02,"46,550","46,800","45,500","45,550",▼,"-1,000","-2.15","8,560,924","393,893","0.11","2,362,475","-2,068,770","-375,326","-390,071","-869,784","52.48"
2018/08/01,"46,050","46,850","46,050","46,550",▲,"300","+0.65","7,484,499","347,629","0.11","-353,291","-548,766","896,563","269,210","1,381,659","52.48"
2018/07/31,"46,200","46,450","46,000","46,250",▼,"-250","-0.54","8,033,607","371,442","0.11","696,111","393,799","-1,177,172","-907,673","-67,092","52.47"
2018/07/30,"46,550","46,800","46,350","46,500",▼,"-400","-0.85","5,723,035","266,138","0.11","797,996","-979,604","334,382","-24,641","645,995","52.49"
2018/07/27,"46,450","47,000","46,450","46,900", ,"0","0","4,762,460","222,452","0.11","-239,247","570,916","185,779","-508,661","587,548","52.48"
